r,F,B0
19.604901276294072,0.10192696989814704,7.08250472710635e-09
19.684921281095274,0.10151334532666685,6.911943334707341e-09
19.764941285896473,0.10110306135580079,6.746153093790477e-09
19.844961290697675,0.1006960777123576,6.584982135711484e-09
19.924981295498874,0.10029235476737289,6.428284006653181e-09
20.005001300300073,0.09989185352328943,6.275917454032915e-09
20.085021305101275,0.0994945356014422,6.127746222138232e-09
20.165041309902474,0.09910036322983977,5.983638856557653e-09
20.245061314703676,0.09870929923123369,5.843468516995305e-09
20.325081319504875,0.09832130701146813,5.707112798079129e-09
20.405101324306077,0.09793635054810199,5.5744535577916714e-09
20.485121329107276,0.09755439437929637,5.445376753171414e-09
20.565141333908475,0.09717540359295994,5.319772282949707e-09
20.645161338709677,0.09679934381614516,5.197533836805439e-09
20.725181343510876,0.09642618120468922,5.07855875093501e-09
20.805201348312078,0.09605588243309225,4.9627478696501116e-09
20.885221353113277,0.09568841468462737,4.850005412730192e-09
20.96524135791448,0.09532374564167564,4.74023884826939e-09
21.045261362715678,0.09496184347628076,4.63335877077093e-09
21.125281367516877,0.09460267684091685,4.529278784253459e-09
21.20530137231808,0.09424621485946443,4.427915390145625e-09
21.285321377119278,0.09389242711838892,4.329187879755702e-09
21.36534138192048,0.09354128365811616,4.233018231113365e-09
21.44536138672168,0.09319275496460024,4.1393310099905984e-09
21.52538139152288,0.09284681196107816,4.04805327491757e-09
21.60540139632408,0.09250342600000722,3.959114486018484e-09
21.685421401125282,0.09216256885517957,3.872446417500293e-09
21.76544140592648,0.09182421271401017,3.78798307363537e-09
21.84546141072768,0.0914883301699932,3.7056606080864382e-09
21.925481415528882,0.09115489421532302,3.6254172464293744e-09
22.00550142033008,0.0908238782336752,3.5471932117360863e-09
22.085521425131283,0.09049525599314373,3.4709306530861157e-09
22.16554142993248,0.09016900163933067,3.396573576881779e-09
22.245561434733684,0.08984508968858394,3.324067780847275e-09
22.325581439534883,0.08952349502138017,3.253360790597871e-09
22.40560144433608,0.0892041928758483,3.184401798670318e-09
22.485621449137284,0.08888715884143118,3.117141605910799e-09
22.565641453938483,0.08857236885268129,3.0515325651212807e-09
22.645661458739685,0.08825979918318716,2.98752852686969e-09
22.725681463540884,0.08794942643962798,2.9250847873736793e-09
22.805701468342086,0.08764122755595233,2.864158038371667e-09
22.885721473143285,0.08733517978767885,2.8047063188988663e-09
22.965741477944484,0.0870312607063153,2.746688968889554e-09
23.045761482745686,0.08672944819389344,2.690066584530467e-09
23.125781487546885,0.08642972043761704,2.6348009752934828e-09
23.205801492348087,0.08613205592461974,2.580855122578874e-09
23.285821497149286,0.08583643343683102,2.528193139903635e-09
23.365841501950488,0.08554283204594672,2.4767802345720036e-09
23.445861506751687,0.08525123110850255,2.4265826707683216e-09
23.525881511552885,0.08496161026104741,2.377567734014768e-09
23.605901516354088,0.08467394941541458,2.329703696939163e-09
23.685921521155286,0.08438822875408832,2.2829597863003274e-09
23.76594152595649,0.08410442872566377,2.2373061512207718e-09
23.845961530757688,0.08382253004039782,2.1927138325786932e-09
23.92598153555889,0.08354251366584879,2.149154733513262e-09
24.00600154036009,0.08326436082260327,2.106601590999199e-09
24.08602154516129,0.08298805298008734,2.0650279484484793e-09
24.16604154996249,0.08271357185246112,2.0244081292988687e-09
24.24606155476369,0.082440899394594,1.9847172115505715e-09
24.32608155956489,0.08217001779811914,1.945931003214075e-09
24.40610156436609,0.08190090948756516,1.90802601863369e-09
24.48612156916729,0.08163355711656346,1.870979455652845e-09
24.56614157396849,0.08136794356412946,1.8347691735886187e-09
24.646161578769693,0.08110405193101576,1.7993736719842942e-09
24.72618158357089,0.08084186553613601,1.7647720701101087e-09
24.80620158837209,0.08058136791305782,1.7309440871835049e-09
24.886221593173293,0.0803225428065628,1.6978700232814567e-09
24.96624159797449,0.08006537416927276,1.6655307409185524e-09
25.046261602775694,0.0798098461583402,1.6339076472655461e-09
